Gene	HIPred
JTB	0.514124811
TPM3	0.668385565
AQP10	0.273321748
PMVK	0.208481908
UBAP2L	0.685321391
IL6R	0.54232949
SHE	0.739174128
KCNN3	0.657848835
ADAR	0.519549906
C1orf189	0.146139458
CREB3L4	0.14374274
C1orf43	0.554419458
TDRD10	0.219635889
CHRNB2	0.646412015
RPS27	0.827911854
UBE2Q1	0.583639801
NUP210L	0.47050336
ATP8B2	0.638582647
CKS1B	0.639852762
PBXIP1	0.145488262
EFNA3	0.432222635
SHC1	0.792072892
MTX1	0.481146038
DPM3	0.170952082
THBS3	0.603037536
EFNA4	0.139342904
ADAM15	0.677935839
PYGO2	0.738514006
LENEP	0.170125708
EFNA1	0.700975537
SLC50A1	0.33848387
DCST1	0.123297259
FLAD1	0.371387959
ZBTB7B	0.454684258
TRIM46	0.661956608
KRTCAP2	0.325380534
MUC1	0.484920919
DCST2	0.171636716
ASH1L	0.715265274
SSR2	0.774626613
RIT1	0.71101737
SCAMP3	0.722077608
MSTO1	0.519549906
GON4L	0.465936869
PKLR	0.523202002
KIAA0907	0.591455102
CLK2	0.782960892
YY1AP1	0.273409843
GBA	0.654942453
RXFP4	0.341842532
ARHGEF2	0.700975537
HCN3	0.73952204
SYT11	0.672696948
UBQLN4	0.824708164
FDPS	0.171636716
RUSC1	0.574915111
DAP3	0.39388299
FAM189B	0.384959877
VHLL	0.111908376
RAB25	0.250911236
TSACC	0.184122637
SEMA4A	0.654942453
PAQR6	0.146139458
LAMTOR2	0.753586948
BGLAP	0.212742656
PMF1	0.550606132
C1orf85	0.144167379
RHBG	0.167412758
LMNA	0.833167911
IQGAP3	0.492040008
MEF2D	0.782960892
CCT3	0.577115417
PMF1-BGLAP	0.146139458
MEX3A	0.730775952
TMEM79	0.247530133
C1orf61	0.152543604
SMG5	0.800218821
SLC25A44	0.672696948
INSRR	0.545757174
APOA1BP	0.300877631
PEAR1	0.329212844
CRABP2	0.606948614
LRRC71	0.380165577
GPATCH4	0.123297259
ETV3L	0.123297259
MRPL24	0.50084877
HDGF	0.210247278
BCAN	0.541452348
NES	0.481238008
NTRK1	0.68339467
ISG20L2	0.273053437
ARHGEF11	0.586032093
PRCC	0.72905165
TTC24	0.146139458
HAPLN2	0.526134133
RRNAD1	0.243945658
SH2D2A	0.460647643
ETV3	0.446870536
CD1B	0.111908376
FCRL1	0.158249199
FCRL4	0.111908376
FCRL2	0.158249199
KIRREL	0.809006751
OR10K1	0.123297259
FCRL5	0.111908376
OR10R2	0.146139458
FCRL3	0.111908376
CD1E	0.111908376
CD5L	0.123297259
OR10Z1	0.170125708
CD1C	0.111908376
CD1A	0.111908376
CD1D	0.432222635
OR10X1	0.146139458
OR10T2	0.146139458
OR10K2	0.170125708
OR6Y1	0.144167379
OR10J5	0.234216228
SPTA1	0.327572614
OR6K6	0.123297259
OR10J1	0.170125708
OR6N1	0.144167379
IFI16	0.633080244
CADM3	0.685104132
AIM2	0.111908376
APCS	0.165942669
OR6N2	0.170125708
FCRL6	0.111908376
DUSP23	0.678842664
MNDA	0.111908376
OR6K3	0.170125708
DARC	0.152543604
PYHIN1	0.132359073
FCER1A	0.111908376
OR6K2	0.170125708
OR10J3	0.123297259
CRP	0.179657862
IGSF8	0.232498422
ATP1A4	0.53460449
PEX19	0.755676985
IGSF9	0.432370752
VSIG8	0.241776288
PIGM	0.239198908
SLAMF9	0.132359073
CASQ1	0.167412758
KCNJ9	0.735812962
KCNJ10	0.655124843
TAGLN2	0.39679274
SLAMF8	0.123297259
DCAF8	0.518653154
COPA	0.688572347
C1orf204	0.180262446
ATP1A2	0.747095764
NCSTN	0.63046366
CCDC19	0.28195098
PEA15	0.722600996
NHLH1	0.664507806
ITLN2	0.111908376
PFDN2	0.755676985
ITLN1	0.132359073
F11R	0.146139458
SLAMF7	0.138881207
CD48	0.181705475
USF1	0.734630406
CD244	0.211868331
KLHDC9	0.17792584
LY9	0.111908376
PVRL4	0.597733438
CD84	0.111908376
SLAMF1	0.508349061
SLAMF6	0.518653154
NIT1	0.195770636
UFC1	0.465020806
VANGL2	0.798162282
DEDD	0.782960892
ARHGAP30	0.33108294
FCGR2B	0.38605544
B4GALT3	0.476227701
FCGR2A	0.303635091
APOA2	0.275872409
C1orf192	0.17792584
SDHC	0.553264439
FCER1G	0.558835149
USP21	0.651164293
TOMM40L	0.579714477
ADAMTS4	0.654942453
HSPA6	0.417577893
MPZ	0.714798927
FCGR3B	0.111908376
NR1I3	0.359500945
NDUFS2	0.641521156
FCRLA	0.111908376
FCGR3A	0.138881207
PPOX	0.613231182
PCP4L1	0.207846448
FCRLB	0.272162974
UHMK1	0.640821278
ATF6	0.747131348
RGS4	0.371950239
OLFML2B	0.452775657
HSD17B7	0.331736445
MGST3	0.407226503
SH2D1B	0.179693475
PBX1	0.824708164
NUF2	0.717244506
RGS5	0.666684806
RXRG	0.765388608
LRRC52	0.146139458
C1orf110	0.123297259
DUSP12	0.330578387
UAP1	0.653748095
LMX1A	0.698601484
DDR2	0.824394882
C1orf111	0.146139458
NOS1AP	0.469627827
C1orf226	0.203408599
GPA33	0.146139458
FAM78B	0.735812962
MAEL	0.646793962
ALDH9A1	0.288511723
CD247	0.533954859
ADCY10	0.169388831
TMCO1	0.420088768
DCAF6	0.703963399
MPZL1	0.660537958
MPC2	0.379979432
CREG1	0.188487768
RCSD1	0.280190766
DUSP27	0.250911236
POGK	0.675177455
UCK2	0.72829324
ILDR2	0.63040787
POU2F1	0.74495703
TADA1	0.782960892
GPR161	0.554481149
METTL18	0.123297259
BLZF1	0.29246527
CCDC181	0.152543604
ATP1B1	0.824708164
KIFAP3	0.499480665
XCL1	0.111908376
DPT	0.565003574
SELP	0.146139458
XCL2	0.111908376
C1orf112	0.376846492
SFT2D2	0.215832233
NME7	0.659418225
SELE	0.146511853
SCYL3	0.703963399
F5	0.233205885
SLC19A2	0.394194305
TBX19	0.349588096
TIPRL	0.852899194
SELL	0.400701672
FMO2	0.284816563
MYOC	0.22862041
FMO4	0.144167379
PRRC2C	0.426189721
C1orf105	0.123297259
GORAB	0.393060625
DNM3	0.679628551
FMO1	0.170125708
VAMP4	0.825147927
MROH9	0.17343317
SUCO	0.38356629
FASLG	0.627865851
FMO3	0.170125708
PRRX1	0.836875796
PRDX6	0.456424683
TNFSF4	0.215463996
FMO6P	0.170125708
METTL13	0.49568212
PIGC	0.349588096
TNFSF18	0.123297259
MRPS14	0.76946485
DARS2	0.203500494
PAPPA2	0.513682663
RFWD2	0.748882174
RC3H1	0.563471615
TNN	0.231118426
SLC9C2	0.214144617
RABGAP1L	0.492040008
CACYBP	0.782960892
SEC16B	0.172060996
SERPINC1	0.800815582
ZBTB37	0.653748095
ANKRD45	0.146139458
CENPL	0.429661185
KLHL20	0.580425739
ASTN1	0.605333805
BRINP2	0.792908728
TNR	0.662514627
GPR52	0.309911072
C1ORF220	0.146139458
IFRG15	0.210247278
FAM163A	0.266888589
ANGPTL1	0.250911236
SOAT1	0.322202206
ABL2	0.64767915
LHX4	0.624652028
TDRD5	0.535202622
TOR1AIP1	0.233205885
CEP350	0.636561334
AXDND1	0.145488262
TOR3A	0.169639766
FAM20B	0.543343067
NPHS2	0.661013424
TEX35	0.123297259
RALGPS2	0.638582647
TOR1AIP2	0.327343971
QSOX1	0.272623926
RASAL2	0.461525708
RGS8	0.79590714
GLUL	0.824708164
TEDDM1	0.146139458
LAMC2	0.3721928
CACNA1E	0.774301469
IER5	0.274280727
SHCBP1L	0.204680309
MR1	0.170125708
NPL	0.252979308
KIAA1614	0.123297259
RNASEL	0.211082637
DHX9	0.831385493
STX6	0.76454401
NMNAT2	0.752204061
LAMC1	0.685321391
XPR1	0.71340996
ZNF648	0.285495073
ACBD6	0.442606151
RGS16	0.583385944
APOBEC4	0.123297259
SMG7	0.698851705
RNF2	0.831385493
IVNS1ABP	0.72829324
TRMT1L	0.539634883
FAM129A	0.152543604
NCF2	0.705665529
TPR	0.736296356
RGL1	0.684573174
OCLM	0.146139458
PRG4	0.272623926
COLGALT2	0.486338973
SWT1	0.233205885
ARPC5	0.674811602
EDEM3	0.544160545
HMCN1	0.492040008
C1orf21	0.519918144
C1orf27	0.291848779
TSEN15	0.33848387
CFHR2	0.111908376
RGS2	0.632465184
CFH	0.214144617
RGS18	0.479690254
KCNT2	0.72507143
PDC	0.382707953
B3GALT2	0.653748095
UCHL5	0.824708164
GLRX2	0.111908376
CFHR3	0.111908376
RGS21	0.19890669
RGS13	0.170125708
BRINP3	0.544160545
CFHR1	0.194555461
RGS1	0.519804299
PTGS2	0.765388608
CFHR4	0.111908376
TROVE2	0.75617367
PLA2G4A	0.624408066
CDC73	0.816371083
CFHR5	0.111908376
KIF21B	0.638582647
ATP6V1G3	0.187376842
ASPM	0.347488642
KIF14	0.388630509
C1orf53	0.152543604
DDX59	0.492040008
NEK7	0.748812795
C1orf106	0.661956608
CACNA1S	0.544160545
NR5A2	0.875350475
CAMSAP2	0.672696948
DENND1B	0.546999931
ZNF281	0.646412015
F13B	0.270308048
GPR25	0.285495073
ZBTB41	0.638582647
LHX9	0.836621523
CRB1	0.47431308
PTPRC	0.266339898
CSRP1	0.459062904
TMEM9	0.567915797
ELF3	0.786468923
TIMM17A	0.782960892
SHISA4	0.144167379
IPO9	0.672696948
TNNI1	0.666467905
RNPEP	0.252979308
PHLDA3	0.354114771
GPR37L1	0.28195098
IGFN1	0.146139458
ARL8A	0.571837127
PKP1	0.669738472
NAV1	0.774301469
TNNT2	0.685284317
LMOD1	0.569524527
PTPN7	0.558433235
LAD1	0.146139458
KDM5B	0.64767915
ADORA1	0.572527647
TMEM183A	0.672696948
CHIT1	0.179693475
PPFIA4	0.705665529
CHI3L1	0.203408599
UBE2T	0.578678191
SYT2	0.767620981
FMOD	0.397666126
CYB5R1	0.28195098
RABIF	0.325380534
LGR6	0.662514627
MYBPH	0.170125708
BTG2	0.49455452
PRELP	0.335331529
ADIPOR1	0.824708164
MYOG	0.753885806
PPP1R12B	0.444281787
KLHL12	0.75617367
PPP1R15B	0.233205885
KISS1	0.146139458
GOLT1A	0.289402336
LRRN2	0.80871886
PIK3C2B	0.636561334
REN	0.352524012
ZC3H11A	0.474331677
ATP2B4	0.705665529
MDM4	0.802043378
PLEKHA6	0.414402038
ETNK2	0.230765387
RBBP5	0.808191419
SNRPE	0.738514006
LAX1	0.351719558
TMEM81	0.146139458
CNTN2	0.708272278
OPTC	0.146139458
SOX13	0.484736234
NFASC	0.75617367
C1orf186	0.123297259
TMCC2	0.70702368
DSTYK	0.514720798
CDK18	0.284251481
SLC41A1	0.72829324
MFSD4	0.625414073
AVPR1B	0.307028621
RAB7L1	0.579714477
LEMD1	0.152543604
SLC45A3	0.428644806
SLC26A9	0.600256324
NUAK2	0.350801736
KLHDC8A	0.478272885
ELK4	0.766211808
CTSE	0.349588096
PM20D1	0.227266595
IKBKE	0.563471615
NUCKS1	0.72829324
IL19	0.123297259
PIGR	0.451057374
FAIM3	0.152543604
CR2	0.290732235
MAPKAPK2	0.774626613
RASSF5	0.661956608
CD55	0.273365706
IL24	0.111908376
C4BPA	0.233205885
C1orf116	0.31642738
EIF2D	0.505607247
DYRK3	0.407558084
IL10	0.352794647
C4BPB	0.123297259
YOD1	0.753586948
FCAMR	0.123297259
PFKFB2	0.621340334
IL20	0.22410877
CR1	0.38881886
C1orf147	0.123297259
DIEXF	0.492040008
CD34	0.178924084
TRAF5	0.71511656
HHAT	0.414402038
CD46	0.396431983
RCOR3	0.562003255
SYT14	0.747724831
C1orf74	0.169388831
CR1L	0.138881207
HSD11B1	0.451622128
G0S2	0.231108725
IRF6	0.824708164
LAMB3	0.327572614
PLXNA2	0.667611182
CAMK1G	0.544160545
RD3	0.332504839
SLC30A1	0.663692355
KCNH1	0.783732116
TRAF3IP3	0.273409843
SERTAD4	0.7646752
PROX1	0.875350475
NENF	0.351702899
TMEM206	0.204349279
LPGAT1	0.72829324
DTL	0.601684749
SMYD2	0.764716923
C1orf227	0.123297259
RPS6KC1	0.54177779
INTS7	0.745582581
ANGEL2	0.426189721
NEK2	0.71511656
BATF3	0.5368343
NSL1	0.719789624
FLVCR1	0.493745744
PTPN14	0.563471615
ATF3	0.799537539
FAM71A	0.111908376
PPP2R5A	0.782960892
VASH2	0.748623252
TATDN3	0.174265563
GPATCH2	0.453730971
TGFB2	0.850708902
Mar-01	0.1311391
Mar-02	0.132359073
HLX	0.714798927
MARK1	0.749501348
SPATA17	0.492040008
RRP15	0.584275663
KCNK2	0.836621523
ESRRG	0.824708164
C1orf115	0.180262446
BPNT1	0.289670914
KCTD3	0.685284317
RAB3GAP2	0.479892105
SLC30A10	0.543578506
USH2A	0.542668164
LYPLAL1	0.159022719
EPRS	0.643913925
CENPF	0.647218406
IARS2	0.3721928
TAF1A	0.39388299
CAPN8	0.220124632
CNIH4	0.370458066
DISP1	0.492040008
AIDA	0.527594507
FBXO28	0.672696948
NVL	0.590034246
MIA3	0.270724028
DEGS1	0.47846514
TLR5	0.123297259
TP53BP2	0.705665529
CAPN2	0.605727255
HHIPL2	0.167412758
C1orf65	0.152543604
WDR26	0.672696948
CNIH3	0.566313267
DUSP10	0.824708164
FAM177B	0.123297259
SUSD4	0.341674238
BROX	0.645629585
DNAH14	0.123297259
ENAH	0.819463432
LBR	0.824708164
PARP1	0.705665529
SRP9	0.509482622
ACBD3	0.602099478
PSEN2	0.763366878
C1orf95	0.714407027
EPHX1	0.215832233
LEFTY1	0.186891869
PYCR2	0.146139458
SDE2	0.14374274
MIXL1	0.219635889
LEFTY2	0.305027217
LIN9	0.782960892
H3F3A	0.749883711
RP4-559A3.7	0.332020491
ITPKB	0.545987666
TMEM63A	0.492040008
MRPL55	0.146139458
OBSCN	0.27013588
IBA57	0.233009279
TRIM11	0.700975537
CDC42BPA	0.652402878
PRSS38	0.17343317
ARF1	0.663794339
GJC2	0.696930528
JMJD4	0.169639766
GUK1	0.14374274
WNT3A	0.852899194
HIST3H3	0.595357895
WNT9A	0.699412525
SNAP47	0.169639766
ADCK3	0.394194305
TRIM17	0.303023487
C1orf145	0.179693475
ZNF678	0.148215801
C1orf35	0.31858325
C1orf198	0.358105838
PGBD5	0.662514627
TAF5L	0.738502383
AGT	0.172807097
SPHAR	0.146139458
HIST3H2A	0.482901096
COG2	0.434014142
HIST3H2BB	0.375013441
URB2	0.171636716
RHOU	0.770100355
CAPN9	0.288511723
NUP133	0.516420424
ABCB10	0.26708138
RAB4A	0.792072892
TTC13	0.565380931
ACTA1	0.802385807
CCSAP	0.377516359
GALNT2	0.704672575
KCNK1	0.787687123
DISC1	0.54232949
NTPCR	0.215832233
IRF2BP2	0.377559721
GNPAT	0.426189721
MLK4	0.398381829
FAM89A	0.231108725
TSNAX	0.633151233
TRIM67	0.80871886
EGLN1	0.750734866
MAP10	0.123297259
SLC35F3	0.741214573
EXOC8	0.72829324
SPRTN	0.355142504
SIPA1L2	0.544160545
COA6	0.153042644
ARV1	0.215832233
C1orf131	0.146139458
TARBP1	0.376846492
PCNXL2	0.414402038
TOMM20	0.852899194
MTR	0.735934734
EDARADD	0.3893345
HEATR1	0.689463735
NID1	0.602114379
RYR2	0.743732572
ERO1LB	0.492785096
LYST	0.529789805
ZP4	0.111908376
ARID4B	0.782960892
GGPS1	0.591455102
GNG4	0.572681785
ACTN2	0.852899194
B3GALNT2	0.333215654
RBM34	0.123297259
MT1HL1	0.146139458
TBCE	0.242372081
LGALS8	0.152280733
GPR137B	0.425175488
CHRM3	0.79233712
WDR64	0.169453561
FH	0.606871367
C1orf101	0.233205885
OPN3	0.590302408
FMN2	0.544902742
MAP1LC3C	0.49178046
EXO1	0.531486928
C1orf100	0.146139458
GREM2	0.572527647
SDCCAG8	0.327572614
AKT3	0.786468923
ADSS	0.708144546
ZBTB18	0.72829324
CHML	0.179657862
KMO	0.475038409
PLD5	0.596810639
RGS7	0.783732116
CNST	0.31642738
SCCPDH	0.443194807
DESI2	0.672696948
ZNF124	0.123297259
KIF26B	0.72829324
AHCTF1	0.514854431
TFB2M	0.385701805
NLRP3	0.654942453
C1orf229	0.237914741
ZNF695	0.111908376
ZNF496	0.530328631
ZNF670	0.251804739
COX20	0.177065939
SMYD3	0.322202206
EFCAB2	0.196595117
HNRNPU	0.782960892
OR2B11	0.170125708
OR2C3	0.146139458
ZNF669	0.132359073
OR13G1	0.170125708
OR2AJ1	0.123297259
OR14A16	0.146139458
OR6F1	0.144167379
OR1C1	0.146139458
OR2L3	0.111908376
OR14K1	0.146139458
OR2L13	0.146139458
OR2AK2	0.146139458
OR2G3	0.146139458
OR2W3	0.146139458
GCSAML	0.123297259
OR2T8	0.25535503
OR11L1	0.170125708
OR2G2	0.146139458
TRIM58	0.207846448
OR2L2	0.111908376
OR2L5	0.111908376
OR2L8	0.158249199
OR2M4	0.123297259
OR2T29	0.186891869
OR2T5	0.25535503
OR14C36	0.146139458
OR2T33	0.186891869
OR2T2	0.317764372
OR2M5	0.111908376
OR2T6	0.144167379
OR2T7	0.186891869
OR2T10	0.111908376
OR2T34	0.317764372
OR2G6	0.146139458
OR2T3	0.237914741
OR2T12	0.139342904
OR2M3	0.111908376
OR2T4	0.111908376
OR2T11	0.146139458
OR2M2	0.111908376
OR2T1	0.146139458
OR2M7	0.111908376
SH3BP5L	0.519549906
OR14I1	0.146139458
ZNF672	0.272162974
PGBD2	0.168193251
ZNF692	0.144167379
OR2T27	0.139342904
OR2T35	0.237914741
TPO	0.489158541
TMEM18	0.291500628
SOX11	0.593259454
RSAD2	0.5925318
ADI1	0.393798679
FAM110C	0.237914741
MYT1L	0.755424023
TRAPPC12	0.250911236
RNASEH1	0.284891814
PXDN	0.685284317
TSSC1	0.624641776
RPS7	0.756383896
SH3YL1	0.332960129
FAM150B	0.396106541
SNTG2	0.30069384
CMPK2	0.180262446
ACP1	0.76946485
COLEC11	0.502347827
ALLC	0.275012761
TAF1B	0.550570488
ODC1	0.653748095
RRM2	0.824708164
ASAP2	0.824708164
IAH1	0.291848779
CPSF3	0.705665529
C2orf48	0.123297259
CYS1	0.179693475
KLF11	0.538975418
ITGB1BP1	0.400788903
HPCAL1	0.59314847
ID2	0.767147124
RNF144A	0.653748095
ADAM17	0.824708164
MBOAT2	0.706077933
GRHL1	0.653748095
NOL10	0.75617367
ATP6V1C2	0.340602458
KIDINS220	0.693768978
YWHAQ	0.824708164
FAM84A	0.42872709
MYCN	0.880378544
DDX1	0.782960892
TRIB2	0.767620981
PDIA6	0.75617367
LPIN1	0.705665529
SMC6	0.7055493
VSNL1	0.72829324
RAD51AP2	0.123297259
GREB1	0.685284317
NTSR2	0.3236835
PQLC3	0.247530133
KCNF1	0.718904495
ROCK2	0.786468923
NBAS	0.426189721
E2F6	0.831385493
C2orf50	0.123297259
FAM49A	0.71340996
C2orf43	0.186852723
TTC32	0.170952082
NT5C1B-RDH14	0.132359073
SDC1	0.556372404
APOB	0.481238008
WDR35	0.492040008
PUM2	0.767620981
RHOB	0.672466934
RDH14	0.291500628
NT5C1B	0.132359073
GEN1	0.123297259
LAPTM4A	0.595059097
GDF7	0.463758975
KCNS3	0.52054286
OSR1	0.604156792
MATN3	0.170125708
MSGN1	0.187376842
HS1BP3	0.215832233
SF3B14	0.782960892
C2orf44	0.455846608
PTRHD1	0.28195098
DNMT3A	0.684845805
NCOA1	0.764716923
CENPO	0.437667578
DTNB	0.414402038
UBXN2A	0.177065939
ADCY3	0.578267157
FKBP1B	0.579246163
POMC	0.169639766
DNAJC27	0.368648678
ITSN2	0.475502193
TP53I3	0.45271197
PFN4	0.50084877
ATAD2B	0.661956608
FAM228A	0.111908376
MFSD2B	0.275012761
EPT1	0.786468923
SLC35F6	0.501431346
AC013449.1	0.111908376
KIF3C	0.661956608
C2orf70	0.179693475
DPYSL5	0.685321391
CENPA	0.628125131
ASXL2	0.371079296
AGBL5	0.514720798
RAB10	0.774626613
GPR113	0.111908376
HADHB	0.228539303
OTOF	0.475266188
CIB4	0.19890669
MAPRE3	0.738514006
TMEM214	0.414402038
HADHA	0.426189721
DRC1	0.195770636
PREB	0.322202206
SLC5A6	0.476227701
TCF23	0.219635889
ZNF513	0.531268656
KHK	0.196595117
DNAJC5G	0.275872409
SNX17	0.401804745
EIF2B4	0.705895305
CAD	0.705665529
UCN	0.366955459
EMILIN1	0.432370752
ATRAID	0.145488262
MPV17	0.324783504
CGREF1	0.152543604
TRIM54	0.337724119
SLC30A3	0.789073229
ABHD1	0.123297259
C2orf53	0.123297259
GTF3C2	0.736296356
SLC4A1AP	0.23739098
GCKR	0.378380299
CCDC121	0.123297259
SUPT7L	0.782960892
MRPL33	0.628975391
PLB1	0.123297259
GPN1	0.650545239
NRBP1	0.782960892
C2orf16	0.123297259
ZNF512	0.53161329
FOSL2	0.824708164
FNDC4	0.800036311
PPP1CB	0.738502383
RBKS	0.310480386
BRE	0.708272398
SPDYA	0.729917407
KRTCAP3	0.19806622
IFT172	0.367685169
PPM1G	0.72829324
XDH	0.492040008
WDR43	0.71101737
MEMO1	0.773782492
EHD3	0.67222017
GALNT14	0.306355447
LBH	0.411080986
FAM179A	0.123297259
SLC30A6	0.426189721
YPEL5	0.59314847
DPY30	0.790872931
LCLAT1	0.253578097
NLRC4	0.440754175
SPAST	0.767620981
ALK	0.575208008
C2orf71	0.152543604
CLIP4	0.557126701
YIPF4	0.517254055
TRMT61B	0.123297259
CAPN13	0.145488262
SULT6B1	0.167412758
QPCT	0.187376842
CRIM1	0.605333805
HEATR5B	0.685284317
EIF2AK2	0.601201057
PRKD3	0.554481149
STRN	0.718180001
FAM98A	0.543343067
TTC27	0.477897435
VIT	0.250911236
RASGRP3	0.604653239
CEBPZ-AS1	0.170125708
GPATCH11	0.250911236
LTBP1	0.417942286
BIRC6	0.64767915
FEZ2	0.349588096
NDUFAF7	0.204349279
CDC42EP3	0.767147124
CEBPZ	0.64767915
RMDN2	0.123297259
EML4	0.492040008
SRSF7	0.831385493
SLC8A1	0.767620981
COX7A2L	0.18980889
GALM	0.349588096
CYP1B1	0.300067365
DHX57	0.492040008
ATL2	0.581344306
HNRNPLL	0.575333595
SOS1	0.824708164
MAP4K3	0.705665529
CDKL4	0.144167379
THUMPD2	0.123297259
GEMIN6	0.767147124
TMEM178A	0.745084822
PKDCC	0.22862041
PLEKHH2	0.288606137
SIX3	0.713196337
ABCG8	0.250911236
MTA3	0.813755631
EPAS1	0.786468923
DYNC2LI1	0.471274287
HAAO	0.215832233
ZFP36L2	0.398944288
SRBD1	0.333215654
THADA	0.250911236
SLC3A1	0.215832233
KCNG3	0.714407027
OXER1	0.146139458
PPM1B	0.792072892
SIX2	0.836621523
ABCG5	0.260505974
CAMKMT	0.247396037
PREPL	0.338612705
PRKCE	0.824708164
LRPPRC	0.681793869
FBXO11	0.824708164
MSH2	0.745582581
CALM2	0.824708164
FOXN2	0.517733872
EPCAM	0.219123349
C2orf61	0.123297259
ATP6V1E2	0.292924851
PIGF	0.215832233
KCNK12	0.735812962
CRIPT	0.678842664
STON1-GTF2A1L	0.138881207
PPP1R21	0.379004091
RHOQ	0.598731279
MCFD2	0.510382354
STON1	0.111908376
TTC7A	0.24992983
SOCS5	0.782960892
PSME4	0.75617367
LHCGR	0.409867048
ACYP2	0.250911236
GPR75	0.349588096
MTIF2	0.32708475
FSHR	0.61014396
SPTBN1	0.824708164
ASB3	0.313246071
GTF2A1L	0.196244508
ERLEC1	0.672000587
C2orf73	0.123297259
EML6	0.460809767
CHAC2	0.468213052
CLHC1	0.123297259
TSPYL6	0.158249199
CCDC88A	0.703963399
RPS27A	0.655866444
RTN4	0.289121509
GPR75-ASB3	0.593552351
NRXN1	0.707066476
CCT4	0.824708164
COMMD1	0.658546209
FANCL	0.448777288
PUS10	0.291848779
BCL11A	0.628093183
REL	0.682115436
PNPT1	0.539746046
PEX13	0.755915999
AHSA2	0.396891177
VRK2	0.336423904
XPO1	0.672696948
FAM161A	0.123297259
CCDC104	0.195770636
PAPOLG	0.52679503
USP34	0.554481149
SMEK2	0.414402038
KIAA1841	0.492040008
EFEMP1	0.764511526
CCDC85A	0.300067365
CEP68	0.273053437
MEIS1	0.809006751
VPS54	0.653359294
PELI1	0.774626613
ETAA1	0.273053437
B3GNT2	0.653748095
EHBP1	0.47356984
UGP2	0.542731762
SPRED2	0.542731762
WDPCP	0.217642754
ACTR2	0.824708164
RAB1A	0.655866444
TMEM17	0.19806622
MDH1	0.582084537
SLC1A4	0.661956608
SERTAD2	0.598731279
LGALSL	0.592277765
C1D	0.632936418
OTX1	0.65137291
AFTPH	0.487168163
BMP10	0.644251704
PROKR1	0.337724119
ANTXR1	0.850708902
APLF	0.517599821
FBXO48	0.170952082
ARHGAP25	0.461525708
GFPT1	0.662739813
GKN2	0.123297259
WDR92	0.313711941
NFU1	0.561718941
PNO1	0.824708164
CNRIP1	0.568028688
ANXA4	0.492040008
MXD1	0.743249118
PLEK	0.512859464
AAK1	0.710111797
GKN1	0.123297259
GMCL1	0.453730971
PPP3R1	0.594074547
SNRNP27	0.71211046
CD207	0.111908376
AC007040.11	0.111908376
MCEE	0.327873588
C2orf42	0.476227701
TGFA	0.687431693
MPHOSPH10	0.70657891
TEX261	0.139342904
PCBP1	0.734401703
CLEC4F	0.111908376
ADD2	0.800649345
FAM136A	0.200602785
PCYOX1	0.196595117
ATP6V1B1	0.577648997
FIGLA	0.211700186
VAX2	0.317846656
TIA1	0.627284646
SNRPG	0.794491291
ANKRD53	0.153042644
NAGK	0.170125708
ASPRV1	0.146139458
C2orf78	0.17343317
FBXO41	0.653748095
PRADC1	0.349588096
CCT7	0.831385493
SFXN5	0.488307536
TPRKB	0.393798679
ZNF638	0.700521588
CYP26B1	0.70702368
EMX1	0.625743926
SPR	0.207913831
SMYD5	0.488307536
EXOC6B	0.650545239
ALMS1	0.132359073
DUSP11	0.179491147
PAIP2B	0.70647347
RAB11FIP5	0.386722207
NAT8	0.123297259
EGR4	0.27534461
DYSF	0.68339467
TTC31	0.111908376
DCTN1	0.755889118
WDR54	0.247530133
MOB1A	0.784873009
ACTG2	0.78183341
LBX2	0.321506828
DGUOK	0.476776183
STAMBP	0.75617367
TET3	0.661956608
BOLA3	0.284816563
MRPL53	0.278598309
WBP1	0.505683362
RTKN	0.597733259
CCDC142	0.403025925
SLC4A5	0.554481149
MOGS	0.197066396
MTHFD2	0.654942453
INO80B	0.831385493
GCFC2	0.146139458
PCGF1	0.774626613
TACR1	0.490077764
REG3A	0.111908376
AUP1	0.703963399
REG3G	0.111908376
M1AP	0.169639766
DQX1	0.207846448
SEMA4F	0.234216228
HK2	0.636561334
MRPL19	0.512941599
REG1A	0.111908376
DOK1	0.553264439
HTRA2	0.736584961
LOXL3	0.622939706
REG1B	0.111908376
TLX2	0.481909811
EVA1A	0.297090203
LRRTM4	0.74250555
POLE4	0.628242791
TMSB10	0.31902191
CTNNA2	0.777408361
SH2D6	0.123297259
LRRTM1	0.836621523
TMEM150A	0.428644806
DNAH6	0.264057994
CAPG	0.323997676
C2orf68	0.17792584
KCMF1	0.72829324
VAMP8	0.621434689
RETSAT	0.196595117
TGOLN2	0.412388772
VAMP5	0.123297259
MAT2A	0.72829324
TRABD2A	0.197683722
ELMOD3	0.14374274
RNF181	0.243945658
GGCX	0.526022315
SUCLG1	0.376176536
TCF7L1	0.774626613
IMMT	0.54177779
RNF103	0.595059097
RMND5A	0.824708164
RNF103-CHMP3	0.171636716
SFTPB	0.233205885
POLR1A	0.705665529
